ἑᾱνός	A	I	1	a	fine	Il.18.352
ἑᾱνός	A	I	1	a	fine	23.254
ἑᾱνός	A	I	1	a	fine	5.734
ἑᾱνός	A	I	1	a	fine	8.385
ἑᾱνός	A	I	1	a	fine	18.613
ἑᾱνός	A	I	1	a	fine	Sapph.
ἑᾱνός	A	I	1	a	fine	122
ἑᾱνός	A	II	1	a	fine robe	Il.21.507
ἑᾱνός	A	II	1	a	fine robe	3.385
ἑᾱνός	A	II	1	a	fine robe	419
ἑᾱνός	A	II	1	a	fine robe	14.178
ἑᾱνός	A	II	1	a	fine robe	h.Cer.176
ἑᾱνός	A	II	1	a	fine robe	A.R.4.169
ἑᾱνός	A	II	1	a	fine robe	Hymn.Is.109
ἑᾱνός	A	II	1	a	fine robe	Il.16.9
ἑᾱνός	A	II	2	a	sail	Lyr.Alex.Adesp.20.9
ἑᾱνός	A	II	2	a	sail	Hom.
ἑᾱνός	A	II	2	a	sail	Orph.A.877
ἑᾱνός	A	II	2	a	sail	1223
ἑᾱνός	A	II	2	a	sail	Il.14.178
ἑᾱνός	A	II	2	a	sail	21.507
ἑᾱνός	A	II	2	a	sail	18.352
ἑᾱνός	A	II	2	a	sail	613
ἑᾱνός	A	II	2	a	sail	23.254
ἐάνπερ	A	I	1	a		B.11
ἐάνπερ	A	I	1	a		Hsch.
ἔᾰρ	A	I	1	a		Numen.
ἔᾰρ	A	I	1	a		Ath.9.371e
ἔᾰρ	A	I	1	a		Ter.Maur.653
ἔᾰρ	A	I	1	a		1.408
ἔᾰρ	A	I	1	a		Hes.
ἔᾰρ	A	I	1	a		Op.492
ἔᾰρ	A	I	1	a		462
ἔᾰρ	A	I	1	a	spring	462
ἔᾰρ	A	I	1	a	spring	Il.6.148
ἔᾰρ	A	I	1	a	spring	Od.19.519
ἔᾰρ	A	I	1	a	spring	Hes.Op.462
ἔᾰρ	A	I	1	a	spring	Hdt.5.31
ἔᾰρ	A	I	1	a	spring	Th.4.117
ἔᾰρ	A	I	1	a	spring	6.8
ἔᾰρ	A	I	1	a	spring	Id.5.56
ἔᾰρ	A	I	1	a	spring	17
ἔᾰρ	A	I	1	a	spring	Id.3.116
ἔᾰρ	A	I	1	a	spring	S.OT1137
ἔᾰρ	A	I	1	a	spring	Cratin.33
ἔᾰρ	A	I	1	a	spring	Demad.Fr.4S.
ἔᾰρ	A	I	1	a	spring	Hdt.7.162
ἔᾰρ	A	I	1	a	spring	Arist.Rh.1411a3
ἔᾰρ	A	I	1	a	spring	Theoc.13.45
ἔᾰρ	A	I	1	a	spring	AP6.242
ἔᾰρ	A	I	1	a	spring	Crin.
ἔᾰρ	A	I	1	a	spring	7.12
ἔᾰρ	A	I	1	a	spring	Luc.Dom.11
ἔᾰρ	A	I	1	a	blood	Call.
ἔᾰρ	A	I	1	a	blood	20
ἔᾰρ	A	I	1	a	blood	Euph.39.3
ἔᾰρ	A	I	1	a	blood	Call.Fr.247
ἔᾰρ	A	I	1	a	blood	Nic.Al.314
ἔᾰρ	A	I	1	a	blood	Opp.H.2.618
ἔᾰρ	A	I	2	a	juice	Nic.Al.87
ἔᾰρ	A	I	2	a	juice	Call.Fr.201
ἔᾰρ	A	I	2	a	juice	Cypr.
ἔᾰρ	A	I	2	a	juice	Hsch.
ἔᾰρ	A	I	2	a	juice	EM307.44
ἔᾰρ	A	I	2	a	juice	Suid.
ἐᾰρίδρεπτος	A	I	1	a	plucked in spring	Pi.Fr.75.6
ἐᾰρίζω	A	I	1	a	pass the spring	X.An.3.5.15
ἐᾰρίζω	A	II	1	a	bloom as in spring	Ph.2.99
ἐᾰρίζω	A	II	1	a	bloom as in spring	Pl.Ax.371c
ἐᾰρίζω	A	III	1	a	to be like spring	Ph.1.13
ἐᾰρίζω	A	III	1	a	to be like spring	2.643
ἐᾰρῐνός	A	I	1	a	of spring	Il.16.643
ἐᾰρῐνός	A	I	1	a	of spring	Plb.3.34.6
ἐᾰρῐνός	A	I	1	a	of spring	Il.2.89
ἐᾰρῐνός	A	I	1	a	of spring	Hes.Op.678
ἐᾰρῐνός	A	I	1	a	of spring	X.Cyr.8.6.22
ἐᾰρῐνός	A	I	1	a	of spring	Sol.13.19
ἐᾰρῐνός	A	I	1	a	of spring	Pi.P.9.46
ἐᾰρῐνός	A	I	1	a	of spring	E.Supp.448
ἐᾰρῐνός	A	I	1	a	of spring	IG9(1).111
ἐᾰρῐνός	A	I	1	a	of spring	Ph.2.163
ἐᾰρῐνός	A	I	1	a	of spring	PCair.Zen.33.13
ἐᾰρῐνός	A	I	1	a	of spring	E.Hipp.77
ἐᾰρῐνός	A	I	1	a	of spring	Id.Fr.316.3
ἐᾰρῐνός	A	I	1	a	of spring	Ar.Pax800
ἐᾰρῐνός	A	I	1	a	of spring	Hsch.
ἕαρον	A	I	1	a	ewer,	IG12(3).450a1
ἕαρον	A	I	1	a	ewer,	Hsch.
ἐᾰρο-τρεφής	A	I	1	a	flourishing in spring	Mosch.2.67
ἐᾰρό-χροος	A	I	1	a	spring-coloured, fresh green	Orph.L.267
ἐᾱτέος	A	I	1	a	to be suffered	E.Ph.1210
ἐᾱτέος	A	I	1	a	to be suffered	Hdt.8.108
ἐᾱτέος	A	I	1	a	to be suffered	Pl.R.401b
ἐᾱτέος	A	I	2	a	one must suffer	E.HF173
ἐᾱτέος	A	II	1	a	to be let alone	Id.Hel.905
ἐᾱτέος	A	II	1	a	to be let alone	Ph.1.564
ἐᾱτέος	A	II	2	a	must let	Pl.Lg.969c
ἐᾱτέος	A	II	2	a	must let	Id.Grg.512e
ἐᾱτέος	A	II	2	a	must let	Str.2.5.18
ἑαυτότης	A	I	1	a	self-hood	Procl.Theol.Plat.5.37
ἑαυτοῦ	A	I	1	a		Herod.6.84
ἑαυτοῦ	A	I	1	a		Aret.SA1.7
ἑαυτοῦ	A	I	1	a		SIG774.2
ἑαυτοῦ	A	I	1	a		A.Pr.188
ἑαυτοῦ	A	I	1	a		300
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	300
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	p.34
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	IG9(2).517.16
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Schwyzer251
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	A44
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Alc.78
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Hdt.
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Hom.
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Pl.Tht.152b
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	160b
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Th.1.141
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Pl.Tht.157a
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	154e
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Th.5.60
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	X.Mem.2.10.3
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	3.13.3
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Hdt.8.86
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Th.1.8
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Pl.Prt.350a
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	Hdt.2.8
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	149
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	4.85
ἑαυτοῦ	A	I	1	a	Stadtrecht von Gortyn	198
ἑαυτοῦ	A	II	1	a		A.Ch.221
ἑαυτοῦ	A	II	1	a		S.OT138
ἑαυτοῦ	A	II	1	a		A.Ag.1297
ἑαυτοῦ	A	II	1	a		1141
ἑαυτοῦ	A	II	1	a		Pl.Phd.101c
ἑαυτοῦ	A	II	1	a		Ph.Bel.59.16
ἑαυτοῦ	A	II	1	a		Th.1.82
ἑαυτοῦ	A	II	1	a		Epicur.Sent.Vat.47
ἑαυτοῦ	A	II	1	a	ourselves	Epicur.Sent.Vat.47
ἑαυτοῦ	A	II	1	a	ourselves	LXX1 Ki.14.9
ἑαυτοῦ	A	II	1	a	ourselves	PPar.47.26
ἑαυτοῦ	A	II	1	a	ourselves	2 Ep.Cor.7.1
ἑαυτοῦ	A	II	1	a	ourselves	PPar.63.128
ἑαυτοῦ	A	III	1	a	one another	Hdt.3.49
ἑαυτοῦ	A	III	1	a	one another	Th.4.25
ἑαυτοῦ	A	III	1	a	one another	S.Ant.144
ἑαυτοῦ	A	III	1	a	one another	D.18.19
ἑαυτοῦ	A	III	1	a	one another	Id.4.10
ἑαυτοῦ	A	III	1	a	one another	Pl.Ly.215b
ἑάφθη	A	I	1	a	was fastened	Aristarch.
ἑάφθη	A	I	1	a	was fastened	Aristarch.
ἑάφθη	A	I	1	a	was fastened	Hsch.
ἐάω	A	I	1	a		Od.8.509
ἐάω	A	I	1	a		Il.18.448
ἐάω	A	I	1	a		Od.19.25
ἐάω	A	I	1	a		Th.1.28
ἐάω	A	I	1	a		Hdt.9.2
ἐάω	A	I	1	a		Il.5.517
ἐάω	A	I	1	a		16.731
ἐάω	A	I	1	a		2.832
ἐάω	A	I	1	a		5.802
ἐάω	A	I	1	a		18.296
ἐάω	A	I	1	a		10.299
ἐάω	A	I	1	a		24.684
ἐάω	A	I	1	a		11.437
ἐάω	A	I	1	a		D.8.37
ἐάω	A	I	1	a		43.78
ἐάω	A	I	1	a		Cerc.17.35
ἐάω	A	I	1	a		E.IA331
ἐάω	A	I	1	a		Th.1.142
ἐάω	A	I	1	a		Isoc.4.97
ἐάω	A	I	1	a		D.45.22
ἐάω	A	I	1	a		Hdt.
ἐάω	A	I	1	a		Anacr.56
ἐάω	A	I	1	a		57
ἐάω	A	I	1	a		Hom.
ἐάω	A	I	1	a		Parm.8.7
ἐάω	A	I	1	a		Il.5.256
ἐάω	A	I	1	a		1
ἐάω	A	I	1	a		10.344
ἐάω	A	I	1	a		Od.21.233
ἐάω	A	I	1	a		S.OT1451
ἐάω	A	I	1	a		Ant.95
ἐάω	A	I	1	a		Ar.Nu.932
ἐάω	A	I	1	a		Id.Lys.734
ἐάω	A	I	1	a		Hsch.
ἐάω	A	I	1	a	suffer, permit	Hsch.
ἐάω	A	I	1	a	suffer, permit	Il.2.346
ἐάω	A	I	1	a	suffer, permit	Od.13.359
ἐάω	A	I	1	a	suffer, permit	Th.3.48
ἐάω	A	I	1	a	suffer, permit	IG12.1
ἐάω	A	I	1	a	suffer, permit	2.17.9
ἐάω	A	I	1	a	suffer, permit	S.Ant.29
ἐάω	A	I	1	a	suffer, permit	Tr.1083
ἐάω	A	I	1	a	suffer, permit	Plu.2.233d
ἐάω	A	I	1	a	suffer, permit	S.OC368
ἐάω	A	I	1	b	concede, allow	Pl.Prm.135b
ἐάω	A	I	2	a	to suffer	Il.5.256
ἐάω	A	I	2	a	to suffer	4.55
ἐάω	A	I	2	a	to suffer	Aeschin.3.21
ἐάω	A	I	2	a	to suffer	Od.19.25
ἐάω	A	I	2	a	to suffer	Hdt.7.104
ἐάω	A	I	2	a	to suffer	Th.2.21
ἐάω	A	I	2	a	to suffer	Id.1.133
ἐάω	A	I	2	a	to suffer	S.Ant.538
ἐάω	A	I	2	a	to suffer	Id.Aj.1184
ἐάω	A	I	2	a	to suffer	Ph.444
ἐάω	A	I	2	a	to suffer	E.IT1344
ἐάω	A	I	2	a	to suffer	Th.1.142
ἐάω	A	I	2	a	to suffer	D.2.16
ἐάω	A	II	1	a	let alone, let be	Il.9.260
ἐάω	A	II	1	a	let alone, let be	Od.2.281
ἐάω	A	II	1	a	let alone, let be	Il.24.557
ἐάω	A	II	1	a	let alone, let be	569
ἐάω	A	II	1	a	let alone, let be	684
ἐάω	A	II	1	a	let alone, let be	20.311
ἐάω	A	II	1	a	let alone, let be	Hdt.6.108
ἐάω	A	II	1	a	let alone, let be	S.Ph.825
ἐάω	A	II	1	a	let alone, let be	Id.OT256
ἐάω	A	II	1	a	let alone, let be	Id.OC363
ἐάω	A	II	1	a	let alone, let be	Th.2.36
ἐάω	A	II	1	a	let alone, let be	Pl.Grg.484c
ἐάω	A	II	1	a	let alone, let be	Hdt.3.134
ἐάω	A	II	1	a	let alone, let be	Il.24.71
ἐάω	A	II	1	a	let alone, let be	Pl.Prt.347c
ἐάω	A	II	1	a	let alone, let be	D.21.122
ἐάω	A	II	1	a	let alone, let be	Il.21.221
ἐάω	A	II	1	a	let alone, let be	A.Pr.334
ἐάω	A	II	1	a	let alone, let be	E.Fr.491.5
ἐάω	A	II	1	a	let alone, let be	Od.14.444
ἐάω	A	II	1	a	let alone, let be	S.Tr.329
ἐάω	A	II	2	a		Hsch.
ἑβδεμαῖος	A	I	1	a		IG4.952.26
ἑβδεμήκοντα	A	I	1	a		Philol.71.6
ἑβδομᾱ-γενής	A	I	1	a	born on the seventh day	Plu.2.717e
ἑβδομ-ᾱγέτης	A	I	1	a	offered sacrifices on the seventh of every month	A.Th.800
ἑβδομ-ᾱγέτης	A	I	1	a	offered sacrifices on the seventh of every month	Hdt.6.57
ἑβδομ-ᾰδικός	A	I	1	a	weekly	Antyll.
ἑβδομ-ᾰδικός	A	I	1	a	weekly	Orib.9.3.1
ἑβδομ-ᾰδικός	A	I	1	a	weekly	Gal.9.914
ἑβδομ-ᾰδικός	A	I	1	a	weekly	Theol.Ar.45
ἑβδομ-ᾰδικός	A	I	1	a	weekly	Steph.in Hp.1.198
ἑβδομ-ᾰδικός	A	I	1	a	weekly	D.
ἑβδομ-ᾰδικός	A	II	1	a	septenary	Procl.in Ti.3.108
ἑβδομ-ᾰδικός	A	II	1	a	septenary	D.
ἑβδομ-ᾰδικός	A	II	1	a	septenary	Dam.Pr.264
ἑβδομ-ᾰδικός	A	II	1	a	septenary	265
ἑβδομ-ᾰδικός	A	II	1	a	septenary	263
ἑβδομ-άζω	A	I	1	a	keep the Sabbath	LXXEz.21.23(28)
ἑβδομ-άζω	A	I	1	a	keep the Sabbath	Tz.H.10.675
ἑβδομ-αῖος	A	I	1	a	on the seventh day	Hp.Aph.4.36
ἑβδομ-αῖος	A	I	1	a	on the seventh day	Id.Epid.1.24
ἑβδομ-αῖος	A	I	1	a	on the seventh day	Luc.Hist.Conscr.1
ἑβδομ-αῖος	A	I	1	a	on the seventh day	Th.2.49
ἑβδομ-αῖος	A	I	1	a	on the seventh day	X.HG5.3.19
ἑβδομ-αῖος	A	I	1	a	on the seventh day	Plu.Galb.7
ἑβδομ-αῖος	A	I	1	a	on the seventh day	PSI6.690
ἑβδομ-αῖος	A	I	2	a	seven days old	Horap.1.48
ἑβδομ-αῖος	A	II	1	a		IG22.1357
ἑβδομ-αῖος	A	II	1	a		Schwyzer687
ἑβδομ-αῖος	A	II	1	a		B4
ἑβδομ-αῖος	A	II	1	a		726.6
ἑβδομ-άκις	A	I	1	a	seven times	Call.Del.251
ἑβδομ-άς	A	I	1	a	the number seven	Ph.1.21
ἑβδομ-άς	A	I	1	a	the number seven	Dam.Pr.264
ἑβδομ-άς	A	II	1	a	a number of seven,	APl.4.131
ἑβδομ-άς	A	II	2	a	period of seven days, week	Hp.Aph.2.24
ἑβδομ-άς	A	II	2	a	period of seven days, week	LXXEx.34.22
ἑβδομ-άς	A	II	2	b	period of seven years	Sol.27.7
ἑβδομ-άς	A	II	2	b	period of seven years	Arist.Pol.1336b40
ἑβδομ-άς	A	II	2	b	period of seven years	Placit.4.11.4
ἑβδομ-άς	A	II	2	b	period of seven years	J.AJ3.12.3
ἑβδόμ-ᾰτος	A	I	1	a	seventh	Il.7.248
ἑβδόμ-ειος	A	I	1	a	worshipped on the seventh day	IG2.1653
ἑβδομ-εύομαι	A	I	1	a	receive a name at seven days of age	Lys.Fr.95
ἑβδομ-εύομαι	A	I	1	a	receive a name at seven days of age	S.
ἑβδομηκονθ-εβδόμᾰδος	A	I	1	a	of seventy weeks	Tz.H.8.54
ἑβδομηκόνθ-εκτος	A	I	1	a	seventy-sixth	Gem.8.59
ἑβδομήκοντα	A	I	1	a	seventy	Hdt.1.32
ἑβδομήκοντα	A	I	1	a	seventy	X.An.4.7.8
ἑβδομηκοντάβιβλος	A	I	1	a	work in seventy books	Paul.Aeg.Praef.
ἑβδομηκοντακαιεκᾰτονταπλᾰσίων	A	I	1	a	times as great	Procl.Hyp.4.104
ἑβδομηκοντάκις	A	I	1	a	seventy times	LXXGe.4.24
ἑβδομηκοντάκις	A	I	1	a	seventy times	Ev.Matt.18.22
ἑβδομηκοντάπηχυς	A	I	1	a	seventy cubits high	Ph.Byz.Mir.4.3
ἑβδομηκοντάρουρος	A	I	1	a	possessing seventy	PCair.Zen.1.23
ἑβδομηκοντάρουρος	A	I	1	a	possessing seventy	PTeb.62.30
ἑβδομηκοντάς	A	I	1	a	group of seventy	Tz.H.1.974
ἑβδομηκονταστάδιος	A	I	1	a	seventy stades broad	Str.9.5.13
ἑβδομηκοντούτης	A	I	1	a	seventy years old	Luc.Alex.34
ἑβδομηκοντούτης	A	I	1	a	seventy years old	Id.Rh.Pr.24
ἑβδομηκοντούτης	A	I	1	a	seventy years old	D.C.46.18
ἑβδομηκοστό-δῠος	A	I	1	a	seventy-second	Plu.2.932a
ἑβδομηκοστό-μονος	A	I	1	a	seventy-first	Archim.Circ.3
ἑβδομηκοστό-πεμπτος	A	I	1	a	seventy-fifth	Tz.H.12.908
ἑβδομηκοστό-τρῐτος	A	I	1	a	seventy-third	13.439
ἑβδομηκοστός	A	I	1	a	seventieth	Hp.Epid.7.7
ἑβδομηκοστός	A	I	1	a	seventieth	LXXZa.1.12
ἕβδομος	A	I	1	a	seventh	Il.19.117
ἕβδομος	A	I	1	a	seventh	Hdt.6.57
ἕβδομος	A	I	1	a	seventh	Arist.HA588a8
ἕβδομος	A	I	1	a	seventh	Ph.1.675
ἕβδομος	A	I	1	a	seventh	Ep.Hebr.4.4
ἕβδομος	A	I	2	a		A.Th.125
ἕβδομος	A	I	2	a		p.133
ἕβδομος	A	I	2	a		Milet.6.46
ἕβδομος	A	I	3	a	seven years' work	LXXGe.29.27
ἐβένινος	A	I	1	a	of ebony	CIG3071
ἐβένινος	A	I	1	a	of ebony	Str.15.1.54
ἐβένινος	A	I	1	a	of ebony	Peripl.M.Rubr.36
ἐβένινος	A	I	1	a	of ebony	PMag.Berol.1.279
ἐβενῖτις	A	I	1	a		Dsc.3.110
ἔβενος	A	I	1	a	ebony	Hdt.3.97
ἔβενος	A	I	1	a	ebony	Theoc.15.123
ἔβενος	A	I	1	a	ebony	Dsc.1.98
ἔβενος	A	I	1	a	ebony	Arist.Mete.384b17
ἔβενος	A	I	1	a	ebony	Thphr.HP1.5.4
ἔβενος	A	I	1	a	ebony	4.4.6
ἐβενότρῐχον	A	I	1	a		Dsc.4.134
ἐβίσκος	A	I	1	a		Gal.11.867
ἐβίσκος	A	I	1	a		Aët.1.96
ἔβλητο	A	I	1	a		Hsch.
Ἑβραῖος	A	I	1	a	a Hebrew	2 Ep.Cor.11.22
Ἑβραῖος	A	I	1	a	a Hebrew	Paus.1.5.5
Ἑβραῖος	A	I	1	a	a Hebrew	App.BC2.71
Ἑβραῖος	A	I	1	a	a Hebrew	Ep.Phil.3.5
Ἑβραῖος	A	I	1	a	a Hebrew	Act.Ap.6.1
Ἑβραῖος	A	I	1	a	a Hebrew	Ev.Luc.23.38
Ἑβραῖος	A	I	1	a	a Hebrew	Act.Ap.21.40
Ἑβραῖος	A	I	1	a	a Hebrew	J.AJ2.9.5
Ἑβραῖος	A	I	1	a	a Hebrew	Id.BJ6.2.1
Ἑβραῖος	A	I	1	a	a Hebrew	LXX
Ἑβραῖος	A	I	1	a	a Hebrew	Ev.Jo.19.20
ἔβρος	A	I	1	a	he-goat	Hsch.
ἐγγᾱγὶς	A	I	1	a		Nic.Th.37
ἐγγᾱέω	A	I	1	a		IG4.853.26
ἐγγαιος	A	I	1	a	in	A.Pers.922
ἐγγαιος	A	I	1	a	in	Id.Supp.59
ἐγγαιος	A	I	2	a	within the land	X.Smp.4.31
ἐγγαιος	A	II	1	a	in land, consisting of land	Lys.Fr.91
ἐγγαιος	A	II	1	a	in land, consisting of land	D.36.5
ἐγγαιος	A	II	1	a	in land, consisting of land	IG9(2).338.9
ἐγγαιος	A	II	1	a	in land, consisting of land	CIG2056
ἐγγαιος	A	II	1	a	in land, consisting of land	Plb.6.45.3
ἐγγαιος	A	II	1	a	in land, consisting of land	D.30.30
ἐγγαιος	A	II	1	a	in land, consisting of land	Id.33.3
ἐγγαιος	A	II	1	a	in land, consisting of land	Id.34.23
ἐγγαιος	A	II	1	a	in land, consisting of land	Lys.32.15
ἐγγαιος	A	II	1	a	in land, consisting of land	PEleph.1.13
ἐγγαιος	A	III	1	a	in	Pl.R.491d
ἐγγαιος	A	III	1	a	in	Id.Ti.90a
ἐγγαιος	A	III	1	a	in	Plu.2.701c
ἐγγαιος	A	IV	1	a	in	AP7.480
ἐγγαιος	A	IV	1	a	in	Leon.
ἐγγαιος	A	IV	1	a	in	Plu.2.953a
ἐγγαιος	A	IV	1	a	in	Them.Or.13.168b
ἐγγᾰληνίζω	A	I	1	a	spend	Epicur.Ep.1p.4U.
ἔγγᾰλος	A	I	1	a	giving milk, in milk	Hsch.
ἐγγᾰμ-έω	A	I	1	a	marry into a family	Aesop.21c
ἐγγᾰμ-έω	A	I	1	a	marry into a family	Hsch.
ἐγγᾰμ-ίζω	A	I	1	a	give in marriage	Eust.758.54
ἐγγᾰ́μ-ιος	A	I	1	a	nuptial	PSI2.220
ἐγγᾰρ-εύω	A	I	1	a		PTeb.5.182
ἐγγαστρί-μαντις	A	I	1	a	one that prophesies from the belly	Poll.2.168
ἐγγαστρί-μαντις	A	I	1	a	one that prophesies from the belly	Suid.
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	Hp.Epid.5.63
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	Philoch.192
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	LXXLe.19.31
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	Ph.1.654
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	Plu.2.414e
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	Luc.Lex.20
ἐγγαστρί-μῡθος	A	I	1	a	ventriloquist	LXX1 Ki.28.8
ἐγγάστριος	A	I	1	a	in the womb	Man.1.189
ἐγγαστρίτης	A	I	1	a		Ar.V.1014
ἐγγαστρόχειρ	A	I	1	a		A.R.1.989
ἐγγείνωνται	A	I	1	a	breed	Il.19.26
ἐγγειό-τοκος	A	I	1	a	growing in the earth	Thphr.HP1.6.9
ἐγγειό-τοκος	A	I	1	a	growing in the earth	Fr.167
ἐγγειό-φυλλος	A	I	1	a	having leaves close to the ground	Id.HP6.6.7
ἐγγείσωμα	A	I	1	a	fracture of the skull	Heliod.
ἐγγείσωμα	A	I	1	a	fracture of the skull	Orib.46.15.1
ἐγγείσωμα	A	I	1	a	fracture of the skull	Sor.Fract.5
ἐγγείσωμα	A	I	1	a	fracture of the skull	Gal.14.782
ἐγγελ-αστής	A	I	1	a	mocker, scorner	E.Hipp.1000
ἐγγελ-άω	A	I	1	a	laugh at, mock	S.El.277
ἐγγελ-άω	A	I	1	a	laugh at, mock	E.Med.1355
ἐγγελ-άω	A	I	1	a	laugh at, mock	S.Ant.551
ἐγγελ-άω	A	I	1	a	laugh at, mock	Id.OC1339
ἐγγελ-άω	A	I	1	a	laugh at, mock	Id.El.807
ἐγγελ-άω	A	I	1	a	laugh at, mock	E.Med.1362
ἐγγελ-άω	A	I	1	a	laugh at, mock	Herod.1.77
ἐγγελ-άω	A	I	1	a	laugh at, mock	Luc.Ind.15
ἐγγελ-άω	A	II	1	a	laugh in	Sosicr.2
ἐγγεν-έτης	A	I	1	a	inborn, native	A.R.4.1549
ἐγγεν-ής	A	I	1	a	native	Hdt.2.47
ἐγγεν-ής	A	I	1	a	native	S.OT452
ἐγγεν-ής	A	I	1	a	native	A.Th.582
ἐγγεν-ής	A	I	1	a	native	S.Ant.199
ἐγγεν-ής	A	I	1	a	native	El.428
ἐγγεν-ής	A	I	1	a	native	J.AJ15.7.10
ἐγγεν-ής	A	I	2	a	born of the same race, kindred	S.OT1168
ἐγγεν-ής	A	I	2	a	born of the same race, kindred	1506
ἐγγεν-ής	A	I	2	a	born of the same race, kindred	Inscr.Cos124
ἐγγεν-ής	A	I	2	a	born of the same race, kindred	E.Supp.134
ἐγγεν-ής	A	I	2	a	born of the same race, kindred	S.OT1225
ἐγγεν-ής	A	II	1	a	inborn, innate	Id.El.1328
ἐγγεν-ής	A	II	1	a	inborn, innate	Pi.N.10.51
ἐγγεν-ής	A	II	1	a	inborn, innate	A.Ch.466
ἐγγεν-ής	A	II	1	a	inborn, innate	S.OT1430
ἐγγεν-ής	A	III	1	a	ingenuus,	PGnom.29
ἐγγεν-ικός	A	I	1	a	hereditary	OGI583.5
ἐγγενν-άω	A	I	1	a	generate	Plu.2.132e
ἐγγενν-άω	A	I	1	a	generate	Them.Or.13.166d
ἐγγένν-ησις	A	I	1	a	place of generation	Pl.Lg.776a
ἐγγεύομαι	A	I	1	a	taste of	Plb.7.13.7
ἐγγηϊσταί	A	I	1	a	residents in a country,	Supp.Epigr.1.325
ἐγγήρ-ᾱμα	A	I	1	a	employment for old age	Cic.Att.12.25.2
ἐγγήρ-ᾱμα	A	I	1	a	employment for old age	Plu.Cat.Ma.24
ἐγγηρ-άσκω	A	I	1	a	grow old with	Hp.Aph.2.54
