παγ-κληρία	A	I	1	a	entire possession, property, estate, inheritance	S.Fr.915
παγ-κληρία	A	I	1	a	entire possession, property, estate, inheritance	E.Ion814
παγ-κληρία	A	I	1	a	entire possession, property, estate, inheritance	Supp.14
πάγ-κληρος	A	I	1	a	inherited	Id.Ion1542
πάγ-κοινος	A	I	1	a	common to all	Hp.
πάγ-κοινος	A	I	1	a	common to all	2
πάγ-κοινος	A	I	1	a	common to all	Gal.17(1).2
πάγ-κοινος	A	I	1	a	common to all	Poll.4.43
πάγ-κοινος	A	I	1	a	common to all	Pi.O.6.63
πάγ-κοινος	A	I	1	a	common to all	S.Ant.1120
πάγ-κοινος	A	I	1	a	common to all	A.Th.608
πάγ-κοινος	A	I	1	a	common to all	S.El.138
πάγ-κοινος	A	I	1	a	common to all	E.Tr.425
πάγ-κοινος	A	I	1	a	common to all	Pi.Pae.9.10
πάγ-κοινος	A	I	1	a	common to all	A.Ch.458
πάγ-κοινος	A	I	1	a	common to all	Man.4.506
παγ-κοίρᾰνος	A	I	1	a	supreme ruler	Opp.C.4.21
παγ-κοίτης	A	I	1	a	where all must sleep	S.Ant.804
παγ-κοίτης	A	I	1	a	where all must sleep	811
παγ-κόνῑτος	A	I	1	a	covered with dust	Id.Tr.505
παγ-κόσμιος	A	I	1	a	common to all the world	Orph.H.34.20
πάγ-κοσμος	A	I	1	a	an entire world	Dam.Pr.279
πάγ-κρᾱνον	A	I	1	a		Dsc.4.153
παγκρᾰτ-ευτής	A	I	1	a		Ps.-Callisth.1.18
παγκρᾰτ-ής	A	I	1	a	all-powerful	A.Th.255
παγκρᾰτ-ής	A	I	1	a	all-powerful	Eu.918
παγκρᾰτ-ής	A	I	1	a	all-powerful	E.Fr.431.4
παγκρᾰτ-ής	A	I	1	a	all-powerful	A.Pr.391
παγκρᾰτ-ής	A	I	1	a	all-powerful	B.16.24
παγκρᾰτ-ής	A	I	1	a	all-powerful	Id.10.44
παγκρᾰτ-ής	A	I	1	a	all-powerful	E.Rh.231
παγκρᾰτ-ής	A	I	1	a	all-powerful	Ar.Th.317
παγκρᾰτ-ής	A	I	1	a	all-powerful	LXX2 Ma.3.22
παγκρᾰτ-ής	A	I	1	a	all-powerful	A.Ag.1648
παγκρᾰτ-ής	A	I	2	a		Pi.N.4.62
παγκρᾰτ-ής	A	I	2	a		Id.Dith.2.15
παγκρᾰτ-ής	A	I	2	a		S.Ph.986
παγκρᾰτ-ής	A	I	2	a		Id.Aj.675
παγκρᾰτ-ής	A	I	2	a		OC609
παγκρᾰτ-ής	A	I	2	a		B.Fr.10
παγκρᾰτ-ησία	A	I	1	a	full power	Ph.2.129
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	Isoc.15.252
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	Pl.Grg.456d
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	Chrm.159c
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	SIG1073.28
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	Aeschin.1.26
παγκρᾰτ-ιάζω	A	I	1	a	perform the exercises of the	33
παγκρᾰτ-ιαστής	A	I	1	a	one who practises the	Pl.R.338c
παγκρᾰτ-ιαστής	A	I	1	a	one who practises the	Euthd.271c
παγκρᾰτ-ιαστής	A	I	1	a	one who practises the	IG5(1).669
παγκρᾰτ-ιαστής	A	I	1	a	one who practises the	SIG1073.14
παγκρᾰτ-ιαστής	A	I	1	a	one who practises the	IG12.846.13
παγκρᾰτ-ιαστικός	A	I	1	a	of	Pl.Euthd.272a
παγκρᾰτ-ιαστικός	A	I	1	a	of	Poll.3.150
παγκρᾰτ-ιαστικός	A	I	1	a	of	Pi.N.3.27
παγκρᾰτ-ιαστικός	A	II	1	a	skilled in the	Arist.Rh.1361b26
παγκρᾰτ-ιαστικός	A	II	1	a	skilled in the	Gal.6.158
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Xenoph.2.5
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Pi.N.5.52
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Hdt.9.105
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	IG5(1).658.14
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	7.1765
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Th.5.49
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Ar.V.1191
παγκρᾰ́τ-ιον	A	I	1	a	all-in' contest in boxing and wrestling	Pl.Lg.795b
παγκρᾰ́τ-ιον	A	II	1	a	sea daffodil, Pancratium maritimum	Dsc.2.172
παγκρᾰ́τ-ιον	A	II	1	a	sea daffodil, Pancratium maritimum	Plin.HN27.92
παγκρᾰ́τ-ιον	A	II	2	a		Dsc.3.26
παγκρᾰ́τ-ωρ	A	I	1	a	all-powerful,	CRAcad.Inscr.1931.241
πάγκρεας	A	I	1	a	sweetbread, pancreas	Arist.HA514b11
πάγκρεας	A	I	1	a	sweetbread, pancreas	Ruf.Onom.175
πάγκρεας	A	I	1	a	sweetbread, pancreas	Gal.UP5.2
πάγκρεας	A	II	1	a		31
παγκρότως	A	I	1	a	all in time	A.Supp.723
παγ-κτησία	A	I	1	a	full ownership	SIG364.78
παγ-κτησία	A	I	1	a	full ownership	Ph.2.392
παγ-κτησία	A	I	1	a	full ownership	Aq.Le.25.23
παγ-κτησία	A	I	1	a	full ownership	Poll.10.12
παγ-κτητικός	A	I	1	a	offull ownership	Inscr.Perg.245
παγ-κτητικός	A	I	1	a	offull ownership	C46
πάγ-κῡφος	A	I	1	a	quite crooked	Ar.Fr.727
πάγξενος	A	I	1	a	all-hospitable, common to all	S.Fr.378.1
πᾰγό-λῠτον	A	I	1	a	from thawed ice	Herod.Med.
πᾰγό-λῠτον	A	I	1	a	from thawed ice	Orib.5.30.18
πᾰγό-λῠτον	A	I	1	a	from thawed ice	Damocr.
πᾰγό-λῠτον	A	I	1	a	from thawed ice	Gal.14.131
πᾰγο-πληξία	A	I	1	a	frostbite,	Hippiatr.125
πάγος	A	I	1	a	crag, rock	Od.5.405
πάγος	A	I	1	a	crag, rock	411
πάγος	A	I	1	a	crag, rock	Hes.Sc.439
πάγος	A	I	1	a	crag, rock	Pi.O.10(11).49
πάγος	A	I	1	a	crag, rock	I.2.33
πάγος	A	I	1	a	crag, rock	S.Ichn.215
πάγος	A	I	1	a	crag, rock	Hdt.8.52
πάγος	A	I	1	a	crag, rock	A.Eu.685s
πάγος	A	I	1	a	crag, rock	S.OC947
πάγος	A	I	1	a	crag, rock	E.IT1470
πάγος	A	I	1	a	crag, rock	961
πάγος	A	I	1	a	crag, rock	S.Fr.323
πάγος	A	I	1	a	crag, rock	Pae.Delph.7
πάγος	A	I	1	a	crag, rock	16
πάγος	A	II	1	a		Hom.
πάγος	A	II	1	a	frost	Hom.
πάγος	A	II	1	a	frost	S.Ph.293
πάγος	A	II	1	a	frost	Id.Fr.149.3
πάγος	A	II	1	a	frost	Pl.Smp.220b
πάγος	A	II	1	a	frost	A.Ag.335
πάγος	A	II	1	a	frost	S.Ant.357
πάγος	A	II	1	a	frost	Arist.HA523a20
πάγος	A	II	1	a	frost	GA735a35
πάγος	A	II	1	a	frost	Id.Pr.907a9
πάγος	A	II	1	a	frost	D.
πάγος	A	II	1	a	frost	S.3.34
πάγος	A	II	2	a	scum on the surface of milk	Nic.Al.91
πάγος	A	II	3	a	salt	Lyc.135
πάγος	A	II	4	a	coagulation	Aret.CA2.2
πάγος	A	II	4	a	coagulation	SA2.7
πάγος	A	II	5	a	mass	Hp.Hebd.6
πάγος	A	II	5	a	mass	Id.Vict.1.10
πάγος	A	II	5	a	mass	Paul.Al.I.4
πᾶγος	A	I	1	a	pagus, district	Plu.Num.16
πᾶγος	A	I	1	a	pagus, district	PGen.54.33
πᾶγος	A	I	1	a	pagus, district	Hsch.
πάγουρος	A	I	1	a	crab	Ar.Eq.606
πάγουρος	A	I	1	a	crab	Xenarch.8.2
πάγουρος	A	I	1	a	crab	Speus.
πάγουρος	A	I	1	a	crab	Ath.3.105b
πάγουρος	A	I	1	a	crab	Arist.HA525b5
πάγουρος	A	I	1	a	crab	Gp.2.18.3
πάγουρος	A	I	1	a	crab	MAMA3.672
πάγουρος	A	I	1	a	crab	Lyc.419
πάγρος	A	I	1	a		1.203
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Antipho2.2.3
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Pl.Phd.85c
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Cra.409d
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Lg.708d
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	X.An.5.2.20
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Pl.Sph.236d
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Plt.291c
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	Phlb.16c
παγ-χάλεπος	A	I	1	a	very difficult, impracticable	X.An.7.5.16
παγ-χάλκεος	A	I	1	a	all-brazen	Od.8.403
παγ-χάλκεος	A	I	1	a	all-brazen	11.575
παγ-χάλκεος	A	I	1	a	all-brazen	Il.20.102
πάγ-χαλκος	A	I	1	a		Od.18.378
πάγ-χαλκος	A	I	1	a		A.Th.591
πάγ-χαλκος	A	I	1	a		S.El.195
πάγ-χαλκος	A	I	1	a		Id.Ant.143
πάγ-χαλκος	A	I	1	a		E.Heracl.276
πάγ-χαλκος	A	I	1	a		Or.444
παγ-χᾰρής	A	I	1	a	gladdening all	Amm.Marc.17.4.22
παγ-χᾰρής	A	II	1	a	much rejoiced	Astramps.Onir.p.5
πάγ-χορτος	A	I	1	a	all-satiating	S.Fr.666
πάγ-χρηστος	A	I	1	a	good for all work	Ar.Ach.936
πάγ-χρηστος	A	I	1	a	good for all work	X.Mem.2.4.5
πάγ-χρηστος	A	I	1	a	good for all work	Gal.12.756
πάγ-χρηστος	A	I	1	a	good for all work	13.101
πάγ-χρηστος	A	I	1	a	good for all work	Orib.Fr.97
πάγ-χριστος	A	I	1	a	thoroughly anointed	S.Tr.661
παγ-χρόνιος	A	I	1	a	persisting throughout all time	Dam.
παγ-χρόνιος	A	I	1	a	persisting throughout all time	Simp.in Ph.776.23
πάγ-χροος	A	I	1	a	of all colours	Plin.HN37.178
πάγ-χροος	A	I	1	a	of all colours	Cyran.38
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	Il.2.448
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	h.Hom.27.5
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	Hes.Th.335
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	Alcm.23.67
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	Pi.O.7.4
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	Id.P.4.68
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	S.El.510
παγ-χρύσεος	A	I	1	a	all-golden, of pure gold	E.Med.5
πάγ-χρωμα	A	I	1	a	verbena	Gloss.
πάγχῠ	A	I	1	a	wholly, entirely	Il.14.143
πάγχῠ	A	I	1	a	wholly, entirely	12.165
πάγχῠ	A	I	1	a	wholly, entirely	Od.4.825
πάγχῠ	A	I	1	a	wholly, entirely	Il.10.99
πάγχῠ	A	I	1	a	wholly, entirely	Hes.Op.264
πάγχῠ	A	I	1	a	wholly, entirely	Sapph.Supp.5.5
πάγχῠ	A	I	1	a	wholly, entirely	Hdt.1.31
πάγχῠ	A	I	1	a	wholly, entirely	4.135
πάγχῠ	A	I	1	a	wholly, entirely	Pi.P.2.82
πάγχῠ	A	I	1	a	wholly, entirely	Epich.99.3
πάγχῠ	A	I	1	a	wholly, entirely	Epic.Alex.Adesp.8.3
πάγχῠ	A	I	1	a	wholly, entirely	Eus.
πάγχῠ	A	I	1	a	wholly, entirely	Fr.63
πάγχῠ	A	I	1	a	wholly, entirely	A.Th.641
πάγχῠ	A	I	1	a	wholly, entirely	Ar.Ra.1531
πάγχῠ	A	I	1	a	wholly, entirely	App.BC2.2
πάγχῠ	A	I	1	a	wholly, entirely	Syr.24
πᾰγώδης	A	I	1	a		Thphr.CP2.4.12
πᾱδάω	A	I	1	a		Sophr.20
πᾱδάω	A	I	1	a		Ar.Lys.1317
παδόεις	A	I	1	a	garden	Schwyzer664.18
παδόεις	A	I	1	a	garden	Arc.
πάδος	A	I	1	a		11
πάδος	A	I	1	a	Prunus Mahaleb	11
πάδος	A	I	1	a	Prunus Mahaleb	Thphr.HP4.1.3
πᾰθ-αίνω	A	I	1	a	make pathetic	Corn.Rh.p.388
πᾰθ-αίνω	A	I	1	a	make pathetic	D.H.Dem.18
πᾰθ-αίνω	A	I	1	a	make pathetic	20
πᾰθ-αίνω	A	I	1	a	make pathetic	Th.23
πᾰθ-αίνω	A	I	1	a	make pathetic	Luc.Am.29
πᾰθ-αίνω	A	I	1	a	make pathetic	Men.Epit.587
πᾰθ-αίνω	A	I	1	a	make pathetic	D.H.3.73
πᾰθ-αίνω	A	I	1	a	make pathetic	D.C.51.12
πᾰθ-αίνω	A	I	1	a	make pathetic	D.H.Lys.9
πᾰθ-αίνω	A	I	1	a	make pathetic	Plu.2.447f
πᾰθ-αίνω	A	I	1	a	make pathetic	AP5.128
πᾰθ-αίνω	A	I	1	a	make pathetic	Autom.
πᾰθ-αίνω	A	I	1	a	make pathetic	Plu.2.713a
πᾰθ-αίνω	A	I	1	a	make pathetic	Porph.Abst.1.42
πᾰθ-αίνω	A	I	1	a	make pathetic	Sent.29
πᾰθ-αίνω	A	I	1	a	make pathetic	Procl.Inst.209
πᾰθ-αίνω	A	II	1	a	to be subject to external influences	Olymp.in Mete.9.28
πᾰθ-αίνω	A	II	1	a	to be subject to external influences	Simp.in Cat.316.12
πᾰθ-εινός	A	I	1	a	suffering, mournful	LXXJb.29.25
πᾰθ-εινός	A	I	1	a	suffering, mournful	Ostr.Bodl.i 354
πᾰθ-εινός	A	I	1	a	suffering, mournful	PTeb.234
πᾰ́θ-η	A	I	1	a	passive state	Pl.Ti.80b
πᾰ́θ-η	A	I	1	a	passive state	Id.Lg.903b
πᾰ́θ-η	A	I	1	a	passive state	Epin.983d
πᾰ́θ-η	A	I	1	a	passive state	S.Aj.295
πᾰ́θ-η	A	I	1	a	passive state	Hdt.1.122
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Pi.P.3.42
πᾰ́θ-η	A	I	2	a	suffering, misfortune	97
πᾰ́θ-η	A	I	2	a	suffering, misfortune	S.OC7
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Hdt.3.40
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Id.2.111
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Hp.VC13
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Pl.Phlb.32a
πᾰ́θ-η	A	I	2	a	suffering, misfortune	Lg.728c
πᾰ́θ-η	A	I	2	a	suffering, misfortune	865e
πᾰ́θ-η	A	I	2	a	suffering, misfortune	866b
πᾰ́θ-ημα	A	I	1	a		Com.Adesp.283
πᾰ́θ-ημα	A	I	1	a		Eust.279.42
πᾰ́θ-ημα	A	I	1	a		1761.36
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	1761.36
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	S.Tr.142
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Th.4.48
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	2 Ep.Cor.1.5
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Orph.Fr.32f
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Hdt.8.136
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	S.OC361
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Antipho1.27
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	1.2
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Hdt.1.207
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Ar.Th.199
πᾰ́θ-ημα	A	I	1	a	that which befalls one, suffering, misfortune	Pl.Smp.222b
πᾰ́θ-ημα	A	II	1	a	emotion	X.Cyr.3.1.17
πᾰ́θ-ημα	A	II	1	a	emotion	Pl.Phd.79d
πᾰ́θ-ημα	A	II	1	a	emotion	Id.Sph.248b
πᾰ́θ-ημα	A	II	1	a	emotion	Plot.4.9.2
πᾰ́θ-ημα	A	II	1	a	emotion	Pl.R.437b
πᾰ́θ-ημα	A	II	1	a	emotion	Id.Phlb.33d
πᾰ́θ-ημα	A	II	1	a	emotion	Id.Tht.186c
πᾰ́θ-ημα	A	II	1	a	emotion	Id.R.511d
πᾰ́θ-ημα	A	II	1	a	emotion	Arist.Pol.1254b24
πᾰ́θ-ημα	A	II	1	a	emotion	Id.Rh.1396b33
πᾰ́θ-ημα	A	II	1	a	emotion	Po.1449b28
πᾰ́θ-ημα	A	II	2	a	troubles, symptoms	Hp.VM2
πᾰ́θ-ημα	A	II	2	a	troubles, symptoms	Epid.2.2.24
πᾰ́θ-ημα	A	II	2	a	troubles, symptoms	Pl.R.439d
